Unnamed: 0,num_page,text,width,height,area,chars,char_size,pos_x,pos_y,aspect,layout,x0,x1,y0,y1,assureur
3516,83,mpact des mesures transitoires sur les ,0.01008405,0.1187648499999999,0.0011976306856425,39,3.070847911903849e-05,0.5310924749999999,0.220902605,0.0849076978584152,v,0.52605045,0.52605045,0.28028503,0.16152018,allianz-1-to-94
3517,83,taux d'intérêt ,0.01008406,0.04275534,0.0004311474138804,15,2.8743160925360174e-05,0.54453783,0.22327791,0.2358549832605719,v,0.5411765,0.5394958,0.24465558,0.20190024,allianz-1-to-94
3519,83,Sans la correction pour volatilité et ,0.0100840399999999,0.1104513,0.0011137953272519,38,2.9310403348736737e-05,0.59663868,0.22268408,0.0912985179893759,v,0.59159666,0.59327734,0.27790973,0.16745843,allianz-1-to-94
3520,83,sans autres mesures transitoires ,0.0084034,0.10095013,0.000848324322442,33,2.570679764975777e-05,0.6109244,0.222684085,0.083243082500241,v,0.6084034,0.6067227,0.27315915,0.17220902,allianz-1-to-94
3526,83,Impact d'une correction pour volatilité ,0.01008405,0.11876485,0.0011976306856425,40,2.9940767141062532e-05,0.663865575,0.223277915,0.0849076978584152,v,0.6605042,0.65882355,0.28266034,0.16389549,allianz-1-to-94
3527,83,fixée à zéro ,0.0084034,0.0368171099999999,0.000309388902174,13,2.3799146321077088e-05,0.6764706,0.222684085,0.2282471383549676,v,0.6722689,0.6722689,0.24109264,0.20427553,allianz-1-to-94
3534,83, Sans l'ajustement égalisateur et sans ,0.01176471,0.1294536899999999,0.0015229851212799,39,3.9050900545638495e-05,0.730252115,0.228622335,0.0908796806023838,v,0.72436976,0.72605044,0.29334918,0.16389549,allianz-1-to-94
3535,83,aucune des autres mesures ,0.0084033999999999,0.08551068,0.0007185804483119,26,2.7637709550461372e-05,0.7436975,0.22209026,0.0982731045993313,v,0.7394958,0.7394958,0.2648456,0.17933492,allianz-1-to-94
3543,83,Impact d'un ajustement égalisateur ,0.0117647,0.1128266,0.00132737110102,35,3.7924888600571656e-05,0.79579835,0.22268408,0.1042723967575028,v,0.789916,0.79159665,0.27909738,0.16627078,allianz-1-to-94
3544,83,fixé à zéro ,0.0117646999999999,0.03206649,0.0003772526349029,12,3.14377195752499e-05,0.8092437100000001,0.222684085,0.3668845576799943,v,0.80336136,0.8067227,0.23871733,0.20665084,allianz-1-to-94
3547,83,Impact de toutes les mesures relatives ,0.010084,0.1199525,0.00120960101,39,3.10154105128208e-05,0.8554622000000001,0.22268409,0.0840666096996735,v,0.8504202,0.8504202,0.28266034,0.16270784,allianz-1-to-94
3548,83,aux garanties de long terme et de ,0.0084033999999999,0.1068883699999999,0.0008982257284579,34,2.6418403778176307e-05,0.8697479,0.222090265,0.0786184689690744,v,0.8655462,0.8655462,0.27553445,0.16864608,allianz-1-to-94
3549,83,toutes les mesures transitoires ,0.0084033599999999,0.09382423,0.0007884387814127,32,2.463871191914992e-05,0.88319328,0.222684085,0.0895649236876228,v,0.8789916,0.8789916,0.2695962,0.17577197,allianz-1-to-94
3787,87,"Meilleure estimation et PT calculées comme un tout , nettes ( de la réassurance / des véhicules de titrisation ) ",0.10588235,0.10807601,0.0114433419174235,113,0.0001012685125435,0.7084033750000001,0.255938245,0.9797026185552188,v,0.6554622,0.76134455,0.20190024,0.20190024,allianz-1-to-94
3830,88,"Meilleure estimation et PT calculées comme un tout , nettes ( de la réassurance / des véhicules de titrisation ) C050 ",0.10588235,0.12114013,0.0128266016437055,118,0.0001087000139297,0.7084033750000001,0.262470305,0.8740485089457969,v,0.6554622,0.76134455,0.20190024,0.20190024,allianz-1-to-94
4047,91,PRU PSAP PVFP ,0.036974785,0.0486935799999999,0.0018004346513802,14,0.0001286024750985,0.0941176475,0.51722091,0.759335932991578,v,0.075630255,0.11260504,0.49287412,0.49287412,allianz-1-to-94
4170,94,Réalisation interne Allianz  Crédits photos  iStock by Getty Images / max - kegfir ,0.01680674,0.3669833,0.006167792907442,83,7.431075792098814e-05,0.92605043,0.75118765,0.0457970158315107,v,0.91764706,0.91932774,0.9346793,0.567696,allianz-1-to-94
