Unnamed: 0,num_page,text,width,height,area,chars,char_size,pos_x,pos_y,aspect,layout,x0,x1,y0,y1,assureur
2617,85,Charge des sinistres Brut Assurance directe Brut  Réassurance proportionnelle acceptée Brut  Réassurance non proportionnelle acceptée Part des réassureurs Net ,0.10463734,0.1411765,0.01477233343051,159,9.29077574245912e-05,0.1296076099999999,0.61008405,0.7411810039206239,v,0.07728894,0.18192628,0.5394958,0.5394958,covea-output-1-to-98
2619,85,Assurance incendie et autres dommages aux biens ,0.0642092899999999,0.0722689,0.0046403347580809,48,9.667364079335412e-05,0.713436395,0.1924369799999999,0.8884774778639218,v,0.68133175,0.74554104,0.15630253,0.1579832,covea-output-1-to-98
2637,85,11 ,0.0095124899999999,0.01008403,9.592423453470004e-05,3,3.1974744844900014e-05,0.278240205,0.749579845,0.9433222630238074,v,0.27348396,0.28299645,0.74453783,0.74453783,covea-output-1-to-98
2638,85,529 701 ,0.01545781,0.02857144,0.0004416518909464,8,5.520648636830007e-05,0.275267545,0.81764708,0.541023133590747,v,0.26753864,0.28299645,0.80336136,0.80336136,covea-output-1-to-98
2699,85,-9 ,0.0083233999999999,0.0084033599999999,6.99445266239996e-05,3,2.3314842207999864e-05,0.5820452,0.75042018,0.9904847584775625,v,0.5778835,0.5862069,0.7462185,0.7462185,covea-output-1-to-98
2702,85,"Assurance maritime , aérienne et transport ",0.0475624,0.05882352,0.002797787787648,43,6.506483227088375e-05,0.646849,0.19411765,0.8085609293697485,v,0.6230678,0.6706302,0.16470589,0.16470589,covea-output-1-to-98
2703,85,96 429 278 224 ,0.0344827999999999,0.0352941199999999,0.0012170400811359,15,8.113600540906645e-05,0.6450654,0.2764706,0.9770126015324916,v,0.627824,0.6623068,0.25882354,0.25882354,covea-output-1-to-98
2705,85,97 470 282 324 ,0.0332937299999999,0.03697479,0.0012310286750666,15,8.206857833777985e-05,0.644470865,0.428571435,0.9004440593171693,v,0.627824,0.66111773,0.41008404,0.41008404,covea-output-1-to-98
2707,85,62 066 202 674 ,0.0344827999999999,0.03529411,0.0012170397363079,15,8.113598242053327e-05,0.6450654,0.5806722950000001,0.9770128783527868,v,0.627824,0.6623068,0.56302524,0.56302524,covea-output-1-to-98
2722,85,129 598 7 591 ,0.0332936999999999,0.0369747599999999,0.0012310265670119,14,8.793046907228565e-05,0.72057075,0.73613448,0.9004439785410367,v,0.7039239,0.7372176,0.7176471,0.7176471,covea-output-1-to-98
2742,85,6 579 251 524 ,0.0332936999999999,0.0336134399999999,0.0011191157873279,14,7.993684195199994e-05,0.87158145,0.27731094,0.990487733478037,v,0.8549346,0.8882283,0.26050422,0.26050422,covea-output-1-to-98
