,Unnamed: 0,num_page,text,width,height,area,chars,char_size,pos_x,pos_y,aspect,layout,x0,x1,y0,y1,assureur
403,403,15,-92 ,0.0235294,0.00832343,0.000195845313842,4,4.8961328460500194e-05,0.8487395,0.221759815,2.826887473072997,h,0.8369748,0.8605042,0.2175981,0.2175981,covea-output-1-to-98
404,404,15,24 ,0.0168067,0.00832344,0.000139889559048,3,4.6629853016000266e-05,0.85210085,0.24078478,2.01920119565949,h,0.8436975,0.8605042,0.23662306,0.23662306,covea-output-1-to-98
405,405,15,838 ,0.02689074,0.0095124799999999,0.0002557976264352,4,6.39494066088e-05,0.84705883,0.26040429,2.8268905690209127,h,0.83361346,0.8605042,0.25564805,0.2568371,covea-output-1-to-98
408,408,15,8 ,0.0067226799999999,0.0035671999999999,2.398114409599988e-05,2,1.199057204799994e-05,0.45714286,0.6022592,1.884581744785825,h,0.45378152,0.4605042,0.6004756,0.6004756,covea-output-1-to-98
413,413,15,8 ,0.0050420159999999,0.00356714,1.798557695424011e-05,2,8.992788477120054e-06,0.1201680679999999,0.87931033,1.413461764887266,h,0.11764706,0.122689076,0.87752676,0.87752676,covea-output-1-to-98
415,415,15,15 ,0.0168067199999999,0.0071343499999999,0.0001199050228319,3,3.9968340943999616e-05,0.9092437,0.940546975,2.355746494074449,h,0.90084034,0.91764706,0.9369798,0.9369798,covea-output-1-to-98
430,430,16,2022 ,0.0369747999999999,0.00832343,0.000307757159564,5,6.155143191280012e-05,0.7714285999999999,0.133769315,4.442255176051205,h,0.7529412,0.789916,0.1296076,0.1296076,covea-output-1-to-98
433,433,16,5418 ,0.04369745,0.0083234199999999,0.000363712229279,5,7.274244585580002e-05,0.769747925,0.19084423,5.249939327824384,h,0.7478992,0.79159665,0.18668252,0.18668252,covea-output-1-to-98
435,435,16,695 ,0.0268907999999999,0.0083234199999999,0.0002238234225359,4,5.595585563399997e-05,0.7764705999999999,0.22532699,3.230739287456358,h,0.7630252,0.789916,0.22116528,0.22116528,covea-output-1-to-98
436,436,16,364 ,0.0268907999999999,0.00713437,0.0001918489167959,4,4.7962229199e-05,0.7764705999999999,0.241379315,3.7691905522141393,h,0.7630252,0.789916,0.23781213,0.23781213,covea-output-1-to-98
437,437,16,778 ,0.0268907999999999,0.0083233999999999,0.0002238228847199,4,5.5955721179999856e-05,0.7764705999999999,0.25980975,3.2307470504841835,h,0.7630252,0.789916,0.25564805,0.25564805,covea-output-1-to-98
438,438,16,512 ,0.02857145,0.0083234199999999,0.0002378121783589,4,5.9453044589749897e-05,0.777310925,0.27645659,3.432657489349349,h,0.7630252,0.79159665,0.27229488,0.27229488,covea-output-1-to-98
439,439,16,266 ,0.0268907999999999,0.00713437,0.0001918489167959,4,4.7962229199e-05,0.7764705999999999,0.293697985,3.7691905522141393,h,0.7630252,0.789916,0.2901308,0.2901308,covea-output-1-to-98
450,450,16,2021 ,0.0352940999999999,0.00832343,0.000293767970763,5,5.875359415260014e-05,0.86638655,0.133769315,4.240331209609489,h,0.8487395,0.8840336,0.1296076,0.1296076,covea-output-1-to-98
455,455,16,942 ,0.0285714299999999,0.0083234199999999,0.0002378120118905,4,5.945300297264989e-05,0.871428585,0.22532699,3.4326550864908847,h,0.85714287,0.8857143,0.22116528,0.22116528,covea-output-1-to-98
456,456,16,379 ,0.0268907599999999,0.0083234199999999,0.0002238230895991,4,5.595577239979978e-05,0.87226892,0.24197384,3.2307344817394665,h,0.85882354,0.8857143,0.23781213,0.23781213,covea-output-1-to-98
457,457,16,883 ,0.0268907599999999,0.0083233999999999,0.0002238225517839,4,5.595563794599967e-05,0.87226892,0.25980975,3.230742244755745,h,0.85882354,0.8857143,0.25564805,0.25564805,covea-output-1-to-98
458,458,16,602 ,0.0268907599999999,0.0083234199999999,0.0002238230895991,4,5.59557723997996e-05,0.87226892,0.27645659,3.230734481739477,h,0.85882354,0.8857143,0.27229488,0.27229488,covea-output-1-to-98
459,459,16,280 ,0.0268907599999999,0.0095124899999999,0.0002557980855923,4,6.394952139809967e-05,0.87226892,0.293697985,2.826889699752636,h,0.85882354,0.8857143,0.28894174,0.28894174,covea-output-1-to-98
460,460,16,2022 ,0.0369747999999999,0.00713434,0.000263790794632,5,5.275815892640008e-05,0.7647059,0.39476813,5.182651793999149,h,0.7462185,0.7831933,0.39120096,0.39120096,covea-output-1-to-98
464,464,16,328 ,0.02857144,0.00832345,0.000237812952268,4,5.945323806700008e-05,0.76890758,0.464328175,3.4326439156839976,h,0.75462186,0.7831933,0.46016645,0.46016645,covea-output-1-to-98
466,466,16,2470 ,0.0420167999999999,0.0083234599999999,0.0003497251541279,5,6.994503082559951e-05,0.7621849,0.51307963,5.047996866687678,h,0.7411765,0.7831933,0.5089179,0.5089179,covea-output-1-to-98
470,470,16,2021 ,0.0352941099999999,0.0071343799999999,0.0002518015925017,5,5.0360318500359874e-05,0.869747905,0.39239001,4.947046554851291,h,0.85210085,0.88739496,0.38882282,0.38882282,covea-output-1-to-98
474,474,16,310 ,0.0285714399999998,0.0095125199999999,0.0002717863944287,4,6.794659860719952e-05,0.87478992,0.4649227099999999,3.003561621946654,h,0.8605042,0.88907564,0.46016645,0.46016645,covea-output-1-to-98
475,475,16,58 ,0.0184873999999999,0.01070155,0.0001978438354699,3,6.594794515666644e-05,0.87983194,0.479785975,1.7275441408020262,h,0.87058824,0.88907564,0.4744352,0.47681332,covea-output-1-to-98
487,487,16,16 ,0.0168067199999999,0.00832345,0.0001398898935839,3,4.662996452799989e-05,0.9092437,0.939952425,2.0192011725906838,h,0.90084034,0.91764706,0.9357907,0.9357907,covea-output-1-to-98
495,495,17,9 ,0.00672269,0.0047561999999999,3.1974458178000066e-05,2,1.5987229089000033e-05,0.7277311049999999,0.5434007000000001,1.4134582229511057,h,0.72436976,0.73109245,0.5410226,0.5410226,covea-output-1-to-98
496,496,17,9 ,0.0050420159999999,0.0047562399999999,2.3981038179839816e-05,2,1.1990519089919908e-05,0.1201680679999999,0.8941735799999999,1.0600844364456024,h,0.11764706,0.122689076,0.89179546,0.89179546,covea-output-1-to-98
499,499,17,17 ,0.0168067199999999,0.00832345,0.0001398898935839,3,4.662996452799989e-05,0.9092437,0.939952425,2.0192011725906838,h,0.90084034,0.91764706,0.9357907,0.9357907,covea-output-1-to-98
513,513,18,2022 ,0.0369747999999999,0.0083234299999999,0.0003077571595639,5,6.15514319127999e-05,0.7714285999999999,0.104042805,4.44225517605122,h,0.7529412,0.789916,0.09988109,0.09988109,covea-output-1-to-98
519,519,18,-132 ,0.0336134599999999,0.0095124899999999,0.0003197477021153,5,6.394954042307987e-05,0.77310927,0.196195005,3.533613175940268,h,0.75630254,0.789916,0.19143876,0.19262782,covea-output-1-to-98
520,520,18,24 ,0.0184873999999999,0.00713436,0.0001318957670639,3,4.396525568799988e-05,0.7806723,0.21284186,2.591318632645383,h,0.7714286,0.789916,0.20927468,0.20927468,covea-output-1-to-98
521,521,18,-117 ,0.03529411,0.00951248,0.0003357345154928,5,6.71469030985602e-05,0.7739495949999999,0.2294887,3.710295317309469,h,0.75630254,0.79159665,0.22473246,0.22592153,covea-output-1-to-98
522,522,18,-123 ,0.0336134599999999,0.00832343,0.0002797792813678,5,5.595585627356011e-05,0.77310927,0.247919145,4.038414451734429,h,0.75630254,0.789916,0.24375743,0.24375743,covea-output-1-to-98
523,523,18,6 ,0.0084033999999999,0.00713434,5.995271275599978e-05,2,2.997635637799989e-05,0.7857143,0.26397147,1.177880504713811,h,0.7815126,0.789916,0.2604043,0.2604043,covea-output-1-to-98
526,526,18,2021 ,0.03361345,0.0083234299999999,0.0002797791981335,5,5.595583962670002e-05,0.865546225,0.104042805,4.038413250306673,h,0.8487395,0.88235295,0.09988109,0.09988109,covea-output-1-to-98
527,527,18,1951 ,0.0420167999999999,0.0071343599999999,0.0002997629772479,5,5.995259544959989e-05,0.8647058999999999,0.1248513699999999,5.889357980253311,h,0.8436975,0.8857143,0.12128419,0.12128419,covea-output-1-to-98
529,529,18,878 ,0.0268907599999999,0.0083234299999999,0.0002238233585067,4,5.595583962669975e-05,0.87226892,0.161117715,3.2307306002453227,h,0.85882354,0.8857143,0.156956,0.156956,covea-output-1-to-98
530,530,18,90 ,0.0184873999999999,0.00713436,0.0001318957670639,3,4.396525568799988e-05,0.8764706,0.1783591,2.591318632645383,h,0.8672269,0.8857143,0.17479192,0.17479192,covea-output-1-to-98
531,531,18,44 ,0.0168066999999999,0.0083234199999999,0.0001398892229139,3,4.662974097133319e-05,0.8756302499999999,0.19560047,2.0192060475141176,h,0.8672269,0.8840336,0.19143876,0.19143876,covea-output-1-to-98
532,532,18,47 ,0.0184873999999999,0.0083234299999999,0.0001538785797819,3,5.12928599273331e-05,0.8764706,0.212247325,2.2211275880256034,h,0.8672269,0.8857143,0.20808561,0.20808561,covea-output-1-to-98
533,533,18,24 ,0.0201680599999999,0.00832341,0.0001678670322845,3,5.595567742819984e-05,0.8773109299999999,0.230083235,2.42305257100154,h,0.8672269,0.8857143,0.22592153,0.22592153,covea-output-1-to-98
534,534,18,-5 ,0.0151260599999999,0.00713437,0.0001079149086821,3,3.5971636227399864e-05,0.87815127,0.247324615,2.120167583122257,h,0.87058824,0.8857143,0.24375743,0.24375743,covea-output-1-to-98
535,535,18,29 ,0.0184873999999999,0.00713434,0.0001318953973159,3,4.396513243866661e-05,0.8764706,0.26397147,2.5913258969995665,h,0.8672269,0.8857143,0.2604043,0.2604043,covea-output-1-to-98
542,542,18,18 ,0.0168067199999999,0.00832345,0.0001398898935839,3,4.662996452799989e-05,0.9092437,0.939952425,2.0192011725906838,h,0.90084034,0.91764706,0.9357907,0.9357907,covea-output-1-to-98
559,559,19,253 ,0.0268907999999999,0.0083234299999999,0.0002238236914439,4,5.5955922860999935e-05,0.7764705999999999,0.1777645649999999,3.2307354059564406,h,0.7630252,0.789916,0.17479192,0.17360285,covea-output-1-to-98
560,560,19,409 ,0.0268907999999999,0.0095124899999999,0.0002557984660919,4,6.394961652299988e-05,0.7764705999999999,0.196195005,2.826893904750495,h,0.7630252,0.789916,0.19143876,0.19143876,covea-output-1-to-98
561,561,19,-156 ,0.0336134599999999,0.0095124899999999,0.0003197477021153,5,6.394954042307987e-05,0.77310927,0.212841855,3.533613175940268,h,0.75630254,0.789916,0.20808561,0.20808561,covea-output-1-to-98
562,562,19,214 ,0.0285714499999999,0.00951248,0.0002717853466959,4,6.794633667399999e-05,0.7756302749999999,0.2294887,3.003575303180652,h,0.76134455,0.789916,0.22473246,0.22473246,covea-output-1-to-98
563,563,19,348 ,0.0268907999999999,0.00832343,0.000223823691444,4,5.5955922861000125e-05,0.7764705999999999,0.247919145,3.23073540595643,h,0.7630252,0.789916,0.24375743,0.24375743,covea-output-1-to-98
564,564,19,-134 ,0.0336134599999999,0.00832344,0.0002797796175024,5,5.595592350048007e-05,0.77310927,0.26337692,4.038409599876965,h,0.75630254,0.789916,0.2592152,0.2592152,covea-output-1-to-98
569,569,19,2021 ,0.03361345,0.0083234299999999,0.0002797791981335,5,5.595583962670002e-05,0.865546225,0.104042805,4.038413250306673,h,0.8487395,0.88235295,0.09988109,0.09988109,covea-output-1-to-98
572,572,19,-107 ,0.0319327499999999,0.0083234299999999,0.0002657900093324,5,5.315800186649988e-05,0.868067225,0.1777645649999999,3.836489283864943,h,0.85210085,0.8840336,0.17360285,0.17360285,covea-output-1-to-98
574,574,19,-107 ,0.0336134499999999,0.0083234299999999,0.0002797791981334,5,5.595583962669984e-05,0.8689075749999999,0.212247325,4.03841325030666,h,0.85210085,0.8857143,0.20808561,0.20808561,covea-output-1-to-98
575,575,19,-92 ,0.0235293999999999,0.00832341,0.0001958448432539,4,4.896121081349986e-05,0.8739496,0.230083235,2.826894265691575,h,0.8621849,0.8857143,0.22592153,0.22592153,covea-output-1-to-98
576,576,19,-92 ,0.0268907599999999,0.00832344,0.0002238236274143,4,5.59559068535999e-05,0.87394958,0.26337692,3.230726718760495,h,0.8605042,0.88739496,0.2592152,0.2604043,covea-output-1-to-98
582,582,19,19 ,0.0168067199999999,0.0071343999999999,0.0001199058631679,3,3.996862105599978e-05,0.9092437,0.9393579,2.355729984301409,h,0.90084034,0.91764706,0.9357907,0.9357907,covea-output-1-to-98
590,590,20,179 ,0.0268907399999999,0.00832342,0.0002238229231308,4,5.595573078270011e-05,0.3361344699999999,0.30618311,3.230732078881023,h,0.3226891,0.34957984,0.3020214,0.3020214,covea-output-1-to-98
591,591,20,182 ,0.0268907399999999,0.00832343,0.0002238231920382,4,5.595579800955007e-05,0.3361344699999999,0.322829965,3.2307281973897664,h,0.3226891,0.34957984,0.31866825,0.3198573,covea-output-1-to-98
592,592,20,12 ,0.0168067199999999,0.00832344,0.0001398897255168,3,4.662990850560008e-05,0.34117648,0.33947682,2.0192035985121497,h,0.33277312,0.34957984,0.3353151,0.3353151,covea-output-1-to-98
606,606,20,11 ,0.0100840399999999,0.00475625,4.796221525000012e-05,3,1.5987405083333374e-05,0.1226890799999999,0.864447075,2.120166097240463,h,0.11764706,0.1277311,0.86206895,0.86206895,covea-output-1-to-98
607,607,20,-100 ,0.0336134399999999,0.00832343,0.0002797791148992,5,5.595582297984013e-05,0.44369748,0.289536265,4.038412048878877,h,0.42689076,0.4605042,0.28537455,0.28537455,covea-output-1-to-98
608,608,20,510 ,0.0285714199999999,0.00832342,0.0002378119286564,4,5.9452982164100096e-05,0.44621849,0.30618311,3.432653885061654,h,0.43193278,0.4605042,0.3020214,0.3020214,covea-output-1-to-98
609,609,20,18 ,0.0184873999999999,0.00832343,0.000153878579782,3,5.129285992733343e-05,0.4512604999999999,0.322829965,2.2211275880256025,h,0.4420168,0.4605042,0.31866825,0.31866825,covea-output-1-to-98
610,610,20,-2 ,0.01680673,0.00832344,0.0001398898087512,3,4.6629936250400216e-05,0.4537815149999999,0.33947682,2.019204799938489,h,0.44537815,0.46218488,0.3353151,0.3353151,covea-output-1-to-98
611,611,20,426 ,0.0285714199999999,0.00832343,0.0002378122143706,4,5.945305359265006e-05,0.44621849,0.356123655,3.4326497609759303,h,0.43193278,0.4605042,0.35315102,0.35196194,covea-output-1-to-98
612,612,20,2021 ,0.0352941399999999,0.0083234199999999,0.0002937679507587,5,5.875359015175994e-05,0.73025213,0.22532699,4.240341109784197,h,0.71260506,0.7478992,0.22116528,0.22116528,covea-output-1-to-98
615,615,20,689 ,0.02689074,0.0095124999999999,0.0002557981642499,4,6.394954106249992e-05,0.56302523,0.30677765,2.8268846254927813,h,0.54957986,0.5764706,0.3020214,0.3020214,covea-output-1-to-98
616,616,20,200 ,0.02521008,0.00832343,0.0002098343361744,4,5.2458584043600176e-05,0.5621849000000001,0.322829965,3.028809036659161,h,0.54957986,0.57478994,0.31866825,0.31866825,covea-output-1-to-98
620,620,20,146 ,0.02521008,0.00832342,0.0002098340840736,4,5.245852101840021e-05,0.64621851,0.30618311,3.028812675558838,h,0.63361347,0.65882355,0.3020214,0.3020214,covea-output-1-to-98
621,621,20,170 ,0.02689075,0.00832343,0.0002238232752725,4,5.595581881812529e-05,0.645378175,0.322829965,3.230729398817556,h,0.6319328,0.65882355,0.31866825,0.31866825,covea-output-1-to-98
622,622,20,-14 ,0.02352941,0.00832344,0.0001958456323704,4,4.896140809260026e-05,0.647058845,0.33947682,2.826885278202287,h,0.63529414,0.65882355,0.3353151,0.3353151,covea-output-1-to-98
624,624,20,57 ,0.0168067,0.00832343,0.000139889390981,3,4.662979699366696e-05,0.76134455,0.289536265,2.019203621583893,h,0.7529412,0.7697479,0.28537455,0.28537455,covea-output-1-to-98
625,625,20,526 ,0.02689074,0.00832342,0.0002238229231308,4,5.595573078270023e-05,0.75630253,0.30618311,3.23073207888103,h,0.74285716,0.7697479,0.3020214,0.3020214,covea-output-1-to-98
626,626,20,14 ,0.0184874,0.00832343,0.000153878579782,3,5.129285992733358e-05,0.7621849,0.322829965,2.221127588025609,h,0.7529412,0.7714286,0.31866825,0.31866825,covea-output-1-to-98
628,628,20,598 ,0.02857144,0.00713435,0.000203838652964,4,5.095966324100009e-05,0.75714288,0.356718195,4.004771282597567,h,0.74285716,0.7714286,0.35315102,0.35315102,covea-output-1-to-98
635,635,20,672 ,0.02857144,0.0107015699999999,0.0003057592651607,4,7.643981629019996e-05,0.85966388,0.3061831149999999,2.669836295048299,h,0.84705883,0.8739496,0.30083233,0.3020214,covea-output-1-to-98
