,Unnamed: 0,num_page,text,width,height,area,chars,char_size,pos_x,pos_y,aspect,layout,x0,x1,y0,y1,assureur
321,321,10,-657 ,0.0268907599999999,0.0071343599999999,0.0001918483625135,5,3.836967250271974e-05,0.55798322,0.2294887099999999,3.769190228696055,h,0.54453784,0.5714286,0.22592153,0.22592153,axa-output-1-to-71
331,331,10,5934 ,0.0319327499999999,0.00713437,0.0002278200536174,5,4.556401072349994e-05,0.654621875,0.216409035,4.475903268263344,h,0.6386555,0.67058825,0.21284185,0.21284185,axa-output-1-to-71
332,332,10,95 ,0.01344535,0.0071343599999999,9.592396722599988e-05,3,3.197465574199996e-05,0.663865575,0.2294887099999999,1.8845909093457665,h,0.6571429,0.67058825,0.22592153,0.22592153,axa-output-1-to-71
333,333,10,85 ,0.0168066999999999,0.0083234399999999,0.0001398895590479,3,4.662985301599979e-05,0.6638655499999999,0.2431629,2.0192011956594844,h,0.6554622,0.6722689,0.23900118,0.23900118,axa-output-1-to-71
334,334,10,180 ,0.0235293999999999,0.0071343999999999,0.0001678681513599,4,4.1967037839999776e-05,0.6605042,0.2568371,3.298020856694322,h,0.6487395,0.6722689,0.2532699,0.2532699,axa-output-1-to-71
350,350,10,-424 ,0.0268907499999999,0.0071343599999999,0.0001918482911699,5,3.836965823399983e-05,0.808403375,0.2294887099999999,3.76918882702864,h,0.794958,0.82184875,0.22592153,0.22711058,axa-output-1-to-71
351,351,10,2579 ,0.03361345,0.0059453,0.000199842044285,5,3.996840885700015e-05,0.805042025,0.2431629,5.653785343044079,h,0.7882353,0.82184875,0.24019025,0.24019025,axa-output-1-to-71
352,352,10,2819 ,0.03193275,0.0059452999999999,0.0001898497785749,5,3.7969955714999993e-05,0.8058823749999999,0.2562425499999999,5.371091450389407,h,0.789916,0.82184875,0.2532699,0.2532699,axa-output-1-to-71
360,360,10,209 ,0.02352944,0.0071343599999999,0.0001678674955583,4,4.1966873889599896e-05,0.8991596799999999,0.2294887099999999,3.2980449542776205,h,0.88739496,0.9109244,0.22592153,0.22592153,axa-output-1-to-71
361,361,10,45 ,0.0151260999999999,0.0059453,8.992920232999975e-05,3,2.9976400776666583e-05,0.90336135,0.2431629,2.544211393874133,h,0.8957983,0.9109244,0.24019025,0.24019025,axa-output-1-to-71
362,362,10,182 ,0.02184876,0.0071343999999999,0.0001558777933439,4,3.896944833599996e-05,0.90000002,0.2568371,3.062452343574802,h,0.88907564,0.9109244,0.2532699,0.2532699,axa-output-1-to-71
364,364,10,974 ,0.02352944,0.0083233999999999,0.0001958449408959,4,4.896123522399991e-05,0.8991596799999999,0.29667063,2.826902467741556,h,0.88907564,0.9109244,0.29250893,0.29369798,axa-output-1-to-71
365,365,10,677 ,0.02352944,0.0071343499999999,0.0001678672602639,4,4.196681506599976e-05,0.8991596799999999,0.324613555,3.2980495770462843,h,0.88739496,0.9109244,0.32104638,0.32104638,axa-output-1-to-71
385,385,11,11 ,0.0151260999999999,0.0071343999999999,0.0001079156478399,3,3.59718826133332e-05,0.4983193499999999,0.9393579,2.1201642745010103,h,0.4907563,0.5058824,0.9357907,0.9357907,axa-output-1-to-71
405,405,12,12 ,0.01680675,0.0071343999999999,0.0001199060772,3,3.996869240000001e-05,0.499159675,0.9393579,2.355734189280118,h,0.4907563,0.50756305,0.9357907,0.9357907,axa-output-1-to-71
426,426,13,13 ,0.01680675,0.0083234399999999,0.0001398899752199,3,4.662999173999987e-05,0.499159675,0.93876338,2.019207202791168,h,0.4907563,0.50756305,0.93460166,0.93460166,axa-output-1-to-71
446,446,14,14 ,0.0151260999999999,0.0083234399999999,0.0001259011857839,3,4.1967061927999736e-05,0.4983193499999999,0.93876338,1.8172894860778772,h,0.4907563,0.5058824,0.93460166,0.93460166,axa-output-1-to-71
469,469,15,15 ,0.0151260999999999,0.0071343999999999,0.0001079156478399,3,3.59718826133332e-05,0.4983193499999999,0.9393579,2.1201642745010103,h,0.4907563,0.5058824,0.9357907,0.9357907,axa-output-1-to-71
483,483,16,16 ,0.0151260999999999,0.0083234399999999,0.0001259011857839,3,4.1967061927999736e-05,0.4983193499999999,0.93876338,1.8172894860778772,h,0.4907563,0.5058824,0.93460166,0.93460166,axa-output-1-to-71
